"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Heated Area","Tax ID","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Ownership","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","GC522629","SLD","4005 NW 9TH CT","GAINESVILLE","32605","WESTMORELAND ESTATES ADD 1","2,288","06395-035-000","$460,000","3","2","0","1962","None","Single Family Residence","Fee Simple","$3,245.55","46","46","46","Conventional","08/30/2024","$218.40","$201.05","0.92","WATSON REALTY CORP","Donna Bostwick","259500404","259504874","Gainesville-Alachua","Gainesville-Alachua"
"1","GC520517","SLD","25704 NW 177TH LN","HIGH SPRINGS","32643","CINNAMON HILLS ESTATES PH 3","2,161","01486-030-033","$460,000","4","2","0","2014","None","Single Family Residence","Fee Simple","$7,246.11","141","141","145","Cash","09/05/2024","$219.76","$212.86","0.97","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Saveela Asad","259505179","55055","Gainesville-Alachua","Gainesville-Alachua"
"1","GC519998","SLD","1707 SW 122ND ST","GAINESVILLE","32607","N/A","2,287","04425-002-000","$460,000","4","2","1","1987","Private","Single Family Residence","Fee Simple","$5,212.00","5","5","5","Cash","03/29/2024","$218.19","$201.14","0.92","BOSSHARDT REALTY SERVICES LLC","Kevin Banes","259505057","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","GC518253","SLD","3784 SW 56TH RD","GAINESVILLE","32608","COUNTRY CLUB WEST","2,330","07143-020-014","$460,000","4","2","1","1989","None","Single Family Residence","Fee Simple","$3,438.82","15","15","15","VA","01/29/2024","$203.65","$197.42","0.97","ARISTA REALTY","Bette Simpson","754000403","55055","Gainesville-Alachua","Gainesville-Alachua"
"1","GC515969","SLD","6789 SW 12TH LN","GAINESVILLE","32607","GRAND OAKS","1,997","06677-030-193","$460,000","4","3","0","2023","None","Single Family Residence","Fee Simple","$0.00","150","150","152","FHA","03/07/2024","$230.35","$230.35","1.00","RABELL REALTY GROUP LLC","Kristen Rabell","259504030","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC515748","SLD","14512 SE 204TH TER","HAWTHORNE","32640","LAKE LOCHLOOSA SHORES","2,011","20042-020-033","$460,000","3","2","0","1988","None","Single Family Residence","Fee Simple","$4,671.00","150","150","150","Conventional","02/20/2024","$238.69","$228.74","0.96","HATCH REALTY SERVICES","Matt Merritt","259505960","55055","Gainesville-Alachua","Gainesville-Alachua"
"1","GC521845","SLD","11993 SW 30TH AVE","GAINESVILLE","32608","OAKMONT","1,650","04427-111-518","$461,000","3","2","0","2024","Community","Single Family Residence","Co-op","$0.00","195","195","195","Conventional","12/20/2024","$302.42","$279.39","0.92","ICI SELECT REALTY","Ali Kargar","253004979","55055","Gainesville-Alachua","Pinellas Suncoast"
"1","GC523795","SLD","12041 SW 33RD PL","GAINESVILLE","32608","OAKMONT","1,714","04427-111-599","$461,588","3","3","0","2024","Community","Single Family Residence","Co-op","$0.00","0","0","0","Cash","11/20/2024","$269.30","$269.3","1.00","ICI SELECT REALTY","Ali Kargar","253004979","259500037","Gainesville-Alachua","Pinellas Suncoast"
"1","GC517645","SLD","3606 SW 21ST DR","GAINESVILLE","32608","MADERA CLUSTER DEV PH 2","2,445","07280-020-041","$462,518","4","3","0","2006","None","Single Family Residence","Fee Simple","$5,305.98","48","48","48","Cash","02/13/2024","$200.41","$189.17","0.94","ANSON PROPERTIES LLC","Stephanie Anson","261084579","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","T3483357","SLD","1344 NW 132ND CIR","NEWBERRY","32669","ARBOR GREENS","2,836","04311-026-383","$463,615","5","3","0","2023","None","Single Family Residence","Fee Simple","$0.00","28","28","28","Conventional","03/19/2024","$164.44","$163.47","0.99","D R HORTON REALTY LLC","Anne Peterson Eger","271513108","55055","Tampa","Tampa"
