"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Heated Area","Tax ID","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Ownership","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","GC517891","SLD","3929 SW 5 PL","GAINESVILLE","32607","FLETCHER HEIGHTS","2,138","06535040000","$375,000","3","2","0","1961","None","Single Family Residence","Fee Simple","$6,370.00","52","52","52","Conventional","05/30/2024","$189.43","$175.4","0.93","BHHS FLORIDA REALTY","Robbie Curry","259504072","259506003","Gainesville-Alachua","Gainesville-Alachua"
"1","GC515621","SLD","1495 NW 121ST WAY","GAINESVILLE","32606","SOUTH POINTE","1,903","04321-051-017","$375,000","3","3","0","2018","Community","Single Family Residence","Fee Simple","$5,459.61","181","181","181","Conventional","03/11/2024","$202.31","$197.06","0.97","BHHS FLORIDA REALTY","Angelina Ballatore","259505380","259506269","Gainesville-Alachua","Gainesville-Alachua"
"1","O6130296","SLD","122 NW 29TH ST","GAINESVILLE","32607","BLACK ACRES","1,508","06462-026-000","$375,000","3","2","0","1959","None","Single Family Residence","Fee Simple","$4,723.00","63","63","99","Cash","01/09/2024","$264.59","$248.67","0.94","PARK TOWN REAL ESTATE LLC","David Auerbach","261219934","259506269","Orlando Regional","Orlando Regional"
"1","OM678394","SLD","1756 SW 65TH DR","GAINESVILLE","32607","PORTOFINO CLUSTER PH 1","1,759","06677-100-043","$375,900","3","2","0","2005","None","Single Family Residence","Fee Simple","$4,122.65","3","3","3","Conventional","06/21/2024","$213.19","$213.7","1.00","REALTY HUB","John Scotti","288587032","261011242","Ocala - Marion","Orlando Regional"
"1","GC523325","SLD","6535 SW 77TH DR","GAINESVILLE","32608","GRAND PRESERVE AT KANAPAHA PB 36 PG 1","1,730","07060-100-629","$376,000","3","2","0","2020","None","Single Family Residence","Fee Simple","$5,809.00","77","77","78","Conventional","10/31/2024","$220.81","$217.34","0.98","PEPINE REALTY","Holly Bender","259506318","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC519085","SLD","923 NW 120TH ST","GAINESVILLE","32606","SOUTH POINTE UNIT 1 PH 3","1,828","04321-103-034","$376,500","4","2","0","2002","None","Single Family Residence","Fee Simple","$3,338.62","5","5","6","Conventional","03/01/2024","$210.56","$205.96","0.98","WATSON REALTY CORP","Jonathan Colon","259500568","259504964","Gainesville-Alachua","Gainesville-Alachua"
"1","T3516458","SLD","24472 NW 12TH PL","NEWBERRY","32669","AVALON WOODS","2,265","01874-300-401","$376,990","4","3","0","2023","None","Single Family Residence","Fee Simple","$0.00","107","107","107","FHA","08/22/2024","$166.44","$166.44","1.00","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Anne Eger","271513108","55055","Ocala - Marion","Ocala - Marion"
"1","GC520107","SLD","3615 NW 61ST LN","GAINESVILLE","32653","MILE RUN EAST","2,002","06015-120-040","$377,500","4","2","0","1997","None","Single Family Residence","Fee Simple","$4,668.00","12","12","15","Conventional","04/26/2024","$191.06","$188.56","0.99","COLDWELL BANKER M.M. PARRISH R","Annette Armstrong","259503939","260031661","Gainesville-Alachua","Gainesville-Alachua"
"1","T3467133","SLD","13596 NW CONVERGENCE BLVD","ALACHUA","32615","TRAILHEAD LANDING","2,358","03970-010-030","$377,680","4","2","1","2024","None","Single Family Residence","Fee Simple","$0.00","246","246","246","FHA","05/20/2024","$160.17","$160.17","1.00","LENNAR REALTY","Ben Goldstein","271517517","55055","Ocala - Marion","Ocala - Marion"
"1","GC524998","SLD","7817 NW 45TH ST","GAINESVILLE","32653","WESCHESTER CLUSTER PH 3","1,693","06009-030-034","$378,000","3","2","0","2011","None","Single Family Residence","Fee Simple","$3,601.00","28","28","30","Conventional","12/05/2024","$223.86","$223.27","1.00","COLDWELL BANKER M.M. PARRISH REALTORS","Sandra Moorhouse","259503387","259500046","Gainesville-Alachua","Gainesville-Alachua"
"1","T3488647","SLD","24525 NW 13TH BLVD","NEWBERRY","32669","AVALON WOODS","2,265","01874-300-419","$378,175","4","3","0","2023","None","Single Family Residence","Fee Simple","$0.00","129","129","129","FHA","05/13/2024","$165.56","$166.96","1.01","D R HORTON REALTY LLC","Anne Eger","271513108","259500054","Tampa","Tampa"
