prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,CENTROID_X,CENTROID_y,geo_id,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,hood_cd,sl_county_ratio_cd
2200,5,1860,3,HIGH SPRINGS,203500,436500,2015,100,1860,2000,2024,0,-82.57071769,29.83396689,00243-020-000,0,372,0,8,23,0,0,2,50981,222136.01,1
2364,0.25,1629,3,HIGH SPRINGS,94000,311900,2008,100,1629,2005,2024,0,-82.5878842,29.83161532,00257-030-005,0,209,441,15,18,0,0,2,18203,222100.03,1
19249,9.45,1340,3,NEWBERRY,0,509300,2012,100,1340,1950,2024,0,-82.55579139,29.6603003,04266-005-000,0,30,0,11,73,0,0,1,23331,154200,2
19757,0.06,1844,3,SUWANNEE,245304,387100,2017,100,1843.5,2017,2024,0,-82.47640927,29.66318143,04314-102-062,0,216,415.5,6,6,0,0,2,2192,154235.01,1
20707,0.12,1682,3,SUWANNEE,233500,305000,2004,100,1682,2004,2024,0,-82.46665078,29.66890718,04321-600-007,0,236,432,19,19,0,0,2,765,154236.01,1
20919,1.18,1958,3,SUWANNEE,151800,378000,2010,100,1664,1973,2024,0,-82.47137024,29.64755359,04330-010-008,0,486,520,13,50,0,0,2,3478,215201.03,2
20921,1.4,2040,3,SUWANNEE,151800,300600,1999,100,2040,1973,2024,0,-82.47001777,29.64760543,04330-010-010,0,240,500,24,50,0,0,2,9757,215201.03,2
21045,0.28,3704,4,SUWANNEE,199300,514500,2000,100,1436,1997,2024,0,-82.48251008,29.65386597,04333-010-010,1400,1816,528,23,26,0,0,3.5,15089,215202.04,1
37516,0.33,1527,3,GAINESVILLE,144600,225000,1994,100,1527,1974,2024,0,-82.38425013,29.69828179,06071-030-005,0,76,560,29,49,0,0,2,2959,174323.03,1
52135,1,1902,4,ST. JOHN'S,0,260600,2000,100,1902,1966,2024,0,-82.43823875,29.65548783,06656-009-000,0,126,0,23,57,0,0,2,9750,125305.01,2
64730,0.15,2285,4,ST. JOHN'S,246100,476800,2013,100,2285,2013,2024,0,-82.43840785,29.58652846,07098-001-011,0,197.5,380,10,10,0,0,3,969,125332.03,1
64804,0.15,1842,4,ST. JOHN'S,246100,350200,2013,100,1842,2013,2024,0,-82.43879894,29.58464858,07098-001-085,0,216,420,10,10,0,0,2,969,125332.03,1
65269,0.18,3045,4,ST. JOHN'S,248400,627200,2010,100,2843,2010,2024,0,-82.42873936,29.58669393,07098-306-298,202,487,521,13,13,0,0,4,5363,125332.02,1
65332,0.13,1680,4,ST. JOHN'S,248400,369000,2011,100,1680,2011,2024,0,-82.42809154,29.5846663,07098-306-361,0,266,462,12,12,0,0,3,1045,125332.02,1
65654,1.06,3083,4,ST. JOHN'S,179700,540000,1996,100,3082.5,1996,2024,0,-82.36692234,29.59073857,07143-050-007,0,774.5,660,27,27,0,0,2.5,10037,148200.03,1
80181,0.14,1031,3,GAINESVILLE,103000,229500,1995,100,1031,1985,2024,0,-82.33453887,29.66145966,09612-004-000,0,180,336,28,38,0,0,1,369,324432.03,1
80203,0.17,946,3,GAINESVILLE,9905,171700,1994,100,850,1956,2024,0,-82.33325155,29.66437785,09616-000-000,0,96,0,29,67,0,0,1,4504,324432.04,1
80299,0.28,1407,3,GAINESVILLE,103900,200500,1994,100,1033,1940,2024,0,-82.33264386,29.66425915,09690-000-000,0,548,0,29,83,0,0,1,0,324432.04,1
81035,0.24,795,3,GAINESVILLE,127100,180800,1994,100,795,1950,2024,0,-82.3159428,29.66941123,10121-000-000,0,0,0,29,73,0,0,1,520,324433.02,1
81402,0.17,900,3,GAINESVILLE,67200,178100,1994,100,900,1928,2024,0,-82.31686226,29.66129037,10412-000-000,0,0,0,29,95,0,0,1,1432,324433.04,2
81415,0.36,1538,3,GAINESVILLE,67200,305800,2008,100,1298,1953,2024,0,-82.31686819,29.66320781,10419-001-000,0,308,0,15,70,0,0,2,290,324433.04,1
81439,0.11,951,3,GAINESVILLE,53900,215000,1994,100,759,1949,2024,0,-82.3162444,29.66271815,10442-000-000,0,272,0,29,74,0,0,1,785,324433.04,1
95991,0.43,1619,3,WALDO,154200,176400,2002,100,1619,2002,2024,0,-82.17138193,29.79323977,17048-017-001,0,294,598,21,21,0,0,2,19558,313523.02,1
96346,0.36,1485,3,WALDO,148500,155500,1999,100,1350,1939,2024,0,-82.17087082,29.78990092,17187-008-000,0,156,0,24,84,0,0,1,6933,313523.01,2
5681,2,616,2,SUWANNEE,0,80800,1994,100,616,1962,2024,0,-82.62901626,29.78605319,01549-001-000,0,0,0,29,61,0,0,1,7152,223100.4,1
5865,7.46,2165,3,SUWANNEE,0,212100,1994,100,2165,1970,2024,0,-82.62402888,29.77641083,01629-003-000,0,0,0,29,53,0,0,1,6360,223100.4,2
5928,2.5,1562,3,SUWANNEE,0,145600,1994,100,1562,1946,2024,0,-82.59100013,29.77155394,01636-003-000,0,120,0,29,77,0,0,2,22013,223100.4,1
24148,5.45,2759,3,SUWANNEE,204100,445500,1994,100,2759,1974,2024,0,-82.48737551,29.57078799,04626-002-031,0,509,462,29,49,0,0,2,27195,216202.01,1
24369,6.01,1860,3,SUWANNEE,120800,391400,2008,100,1860,1997,2024,0,-82.53188666,29.55885612,04672-010-012,0,323,462,15,26,0,0,2,3469,216205.01,1
24619,2.03,2800,3,SUWANNEE,176000,295000,1997,100,1680,1997,2024,0,-82.50190577,29.54496162,04717-010-007,1120,1176,0,26,26,0,0,2,23525,216210.01,1
25039,0.25,1092,2,ARCHER,0,58800,1994,100,1092,1920,2024,0,-82.51753723,29.53073472,04913-000-000,0,192,0,29,103,0,0,1,640,216216.01,1
25105,3.09,1493,3,ARCHER,0,149900,1994,100,1493,1994,2024,0,-82.5161681,29.529338,04936-000-000,0,0,0,29,29,0,0,2,24472,216200.5,1
25163,1.06,1752,3,ARCHER,0,283300,2001,100,1752,2001,2024,0,-82.52294627,29.52597164,04961-003-001,0,408,576,22,22,0,0,2.5,5117,216200.5,1
25524,0.23,1044,2,SUWANNEE,0,85800,1999,100,1044,1962,2024,0,-82.52357926,29.52138827,05105-003-000,0,0,0,24,61,0,0,1,0,216200,1
39732,1,2027,4,GAINESVILLE,37200,392000,2015,100,2027,1981,2024,0,-82.36751346,29.68575524,06092-004-009,0,355,529,8,42,0,0,3,25574,134325.08,1
39972,0.27,1792,3,GAINESVILLE,164800,356400,1994,100,1792,1965,2024,0,-82.37133655,29.67682112,06095-008-009,0,450,440,29,58,0,0,2,14980,134325.31,1
40016,0.35,1925,3,GAINESVILLE,37300,333200,1994,100,1925,1975,2024,0,-82.36996788,29.67895555,06095-020-006,0,120,568,29,48,0,0,2,9972,134325.01,1
41397,0.2,998,3,ST. JOHN'S,8700,204000,1994,100,998,1985,2024,0,-82.39399228,29.68780415,06112-010-038,0,52,400,29,38,0,0,2,1854,114327.01,1
54285,0.27,2507,4,ST. JOHN'S,237200,514500,2009,100,2506.5,2004,2024,0,-82.43292845,29.63957273,06672-500-200,0,415.5,506,14,19,0,0,3,25619,125308.13,1
54770,0.12,1050,3,ST. JOHN'S,153700,213600,1994,100,1050,1986,2024,0,-82.42118188,29.63399741,06678-015-050,0,30,290,29,37,0,0,2,510,125309.03,1
54787,0.12,1044,3,ST. JOHN'S,153700,217500,1994,100,1044,1986,2024,0,-82.42038156,29.63368245,06678-015-067,0,24,296,29,37,0,0,2,1260,125309.03,1
55685,0.35,1692,3,ST. JOHN'S,189100,255500,1994,100,1532,1986,2024,0,-82.42697072,29.63521704,06681-102-000,0,170,522,29,37,0,0,2,4216,125308.04,1
2928,0.34,1312,3,HIGH SPRINGS,64600,243500,2009,100,856,1977,2024,0,-82.59162191,29.82831602,00491-001-000,0,456,0,14,46,0,0,1,0,223100.06,1
2950,0.34,1316,3,HIGH SPRINGS,64600,243900,1994,100,1316,1994,2024,0,-82.59190418,29.83222242,00498-005-000,0,198,252,29,29,0,0,1.5,1504,223100.06,1
3044,1.15,1930,3,HIGH SPRINGS,64500,165000,1975,100,1930,1900,2024,0,-82.59340848,29.82703872,00544-000-000,0,0,0,48,123,0,0,1,508,223100.07,1
3059,0.34,1008,3,HIGH SPRINGS,93500,128800,1994,100,1008,1937,2024,0,-82.59554026,29.82552726,00569-000-000,0,0,0,29,86,0,0,1,5645,223100.07,1
3237,0.34,1171,3,HIGH SPRINGS,64600,245000,2005,100,1171,1963,2024,0,-82.59873641,29.8319827,00703-006-000,0,147,0,18,60,0,0,1,2124,223100.07,1
3947,0.23,1524,3,HIGH SPRINGS,45800,290700,2007,100,1524,2007,2024,0,-82.60240273,29.82157745,01313-000-000,0,454,460,16,16,0,0,2,1616,223100.08,1
4848,1.02,1873,3,HIGH SPRINGS,228700,443500,2012,100,1873,2005,2024,0,-82.60488119,29.80298535,01486-010-007,0,519,460,11,18,0,0,2,47412,223110.01,1
4871,1.03,1828,3,HIGH SPRINGS,228700,367500,2003,100,1828,2003,2024,0,-82.60787187,29.80083452,01486-010-030,0,330.5,484,20,20,0,0,2,24162,223110.01,1
5050,0.34,1332,3,HIGH SPRINGS,180500,261900,2007,100,1332,1964,2024,0,-82.6007015,29.81407527,01488-238-000,0,104,0,16,59,0,0,1,0,223100.02,2
5086,0.4,1323,3,HIGH SPRINGS,180500,169800,1994,100,1323,1977,2024,0,-82.60310121,29.8129515,01488-268-000,0,76,0,29,46,0,0,2,6718,223100.02,1
21283,0.13,2144,4,SUWANNEE,199308,530400,2006,100,2144,2006,2024,0,-82.47934992,29.64810851,04333-090-233,0,140,484,17,17,0,0,2,2318,215202.07,1
21736,0.18,1952,3,SUWANNEE,242100,451100,2015,100,1951.5,2015,2024,0,-82.48894111,29.65734538,04338-010-006,0,280.5,420,8,8,0,0,2.5,14799,215200.03,1
22455,1,1212,2,SUWANNEE,0,115200,1994,100,1212,1965,2024,0,-82.4931777,29.64219675,04412-008-000,0,176,0,29,58,0,0,1,858,215200,1
38064,0.26,1068,3,GAINESVILLE,183600,170000,1999,100,1068,1980,2024,0,-82.36183384,29.69562404,06076-060-034,0,24,0,24,43,0,0,1,870,154324.1,1
38806,0.22,972,3,GAINESVILLE,183700,166800,1999,100,972,1978,2024,0,-82.36411756,29.693251,06082-010-078,0,168,180,24,45,0,0,2,1355,154324.1,1
53161,0.93,2470,4,ST. JOHN'S,224300,650000,2015,100,2470,2013,2024,0,-82.45219721,29.64010529,06665-010-022,0,547,568,8,10,0,0,3,1965,125307.06,1
66830,0.44,2302,3,ST. JOHN'S,42400,460400,1994,100,2302,1978,2024,0,-82.37466745,29.58949732,07246-009-000,0,14,644,29,45,0,0,2.5,31070,148200.03,1
66870,0.24,2032,5,ST. JOHN'S,173400,509000,1999,100,1412,1999,2024,0,-82.38311459,29.59137495,07247-010-010,620,442,654,24,24,0,0,3,4860,145326.01,1
67036,0.41,1585,3,ST. JOHN'S,260500,325000,1999,100,1485,1956,2024,0,-82.3470088,29.61834015,07250-061-000,0,180,420,24,67,0,0,3,2193,148100.02,2
82041,0.24,1189,3,GAINESVILLE,31900,196000,1994,100,999,1959,2024,0,-82.3086678,29.67048536,10618-009-000,0,240,264,29,64,0,0,1,220,324433.01,1
82055,0.24,1367,3,GAINESVILLE,31900,181300,1994,100,1175,1958,2024,0,-82.30709251,29.67018829,10618-023-000,0,192,0,29,65,0,0,2,1700,324433.01,2
82079,0.25,1544,3,GAINESVILLE,31900,155200,1999,100,1344,1959,2024,0,-82.30803073,29.66786237,10620-020-000,0,200,0,24,64,0,0,1,2670,324433.01,2
82277,0.47,1000,3,GAINESVILLE,32500,139700,1994,100,1000,1963,2024,0,-82.30282233,29.67023618,10625-097-000,0,96,0,29,60,0,0,2,4410,324434.02,1
82703,0.14,1300,3,GAINESVILLE,34800,107800,1994,100,1300,1971,2024,0,-82.29147308,29.66423777,10823-011-000,0,0,0,29,52,0,0,1.5,651,324434.06,1
82761,0.14,1214,3,GAINESVILLE,34800,117600,1994,100,1054,1969,2024,0,-82.29159558,29.66292252,10823-069-000,0,360,0,29,54,0,0,2,176,324434.06,1
17333,5,2385,4,SUWANNEE,130700,603500,1996,100,2384.5,1996,2024,0,-82.49481651,29.70937969,04119-012-003,0,481.5,789,27,27,0,0,2,40739,134214.41,1
18187,0.2,1332,3,SUWANNEE,43000,222200,1994,100,1332,1987,2024,0,-82.45731861,29.68346856,04211-010-007,0,78,504,29,36,0,0,2,1736,154225.01,1
18328,0.19,1748,4,SUWANNEE,212600,217800,1997,100,1748,1995,2024,0,-82.46216259,29.68606865,04211-301-034,0,148,441,26,28,0,0,2,2821,134225.02,1
18527,2.5,2222,3,SUWANNEE,0,229500,1994,100,1742,1978,2024,0,-82.4877206,29.68851501,04215-001-007,0,625,576,29,45,0,0,2,9720,154200,1
18814,0.18,1807,3,SUWANNEE,239800,368700,2005,100,1807,2005,2024,0,-82.49857023,29.67242251,04227-010-022,0,258,427,18,18,0,0,2,848,134227.02,1
18848,0.17,1802,3,SUWANNEE,239800,363000,2005,100,1801.5,2005,2024,0,-82.49836604,29.67453286,04227-010-056,0,233.5,462,18,18,0,0,2,1123,134227.02,1
18949,0.22,1527,3,SUWANNEE,239802,360500,2009,100,1527,2009,2024,0,-82.5000096,29.67893075,04227-030-155,0,286,441,14,14,0,0,2,861,134227.02,1
35304,0.26,1826,4,ST. JOHN'S,187601,357700,1994,100,1826,1992,2024,0,-82.4107097,29.69360051,06048-010-019,0,376,400,29,31,0,0,2,3811,114321.06,1
49330,0.24,1580,3,GAINESVILLE,221800,262700,1994,100,1580,1957,2024,0,-82.37427669,29.65628157,06482-066-000,0,0,0,29,66,0,0,2,1219,145302.01,1
49527,0.25,1984,3,GAINESVILLE,0,255000,1994,100,1234,1962,2024,0,-82.37588742,29.65922062,06486-016-000,750,169,0,29,61,0,0,2.5,2182,145302.01,1
49532,0.23,1512,3,GAINESVILLE,174000,235200,2004,100,1512,1959,2024,0,-82.37921518,29.65854121,06487-005-000,0,76,216,19,64,0,0,1.5,1740,145302.01,2
50094,0.31,1246,3,GAINESVILLE,4000,269300,1994,100,1246,1957,2024,0,-82.38216109,29.65110035,06528-028-000,0,95,324,29,66,0,0,1,1018,145302.02,1
50245,0.34,2125,3,GAINESVILLE,58700,247500,1994,100,2125,1964,2024,0,-82.38479004,29.64699608,06535-037-000,0,156,0,29,59,0,0,2,7000,145302.02,1
63928,0.29,1464,3,ST. JOHN'S,91700,232300,2008,100,1464,1999,2024,0,-82.43357032,29.59778436,07054-200-089,0,56,428,15,24,0,0,2,2338,125329.07,2
64300,0.18,1546,4,ST. JOHN'S,125706,342000,2001,100,1546,2001,2024,0,-82.43191836,29.59091556,07061-060-031,0,220,448,22,22,0,0,2,791,125329.04,1
16039,0.51,1204,3,ALACHUA,154800,265000,1999,100,1204,1994,2024,0,-82.51710018,29.76521214,03980-010-023,0,0,440,24,29,0,0,2,958,233228.02,1
16896,7.1,1527,3,SUWANNEE,29900,245000,1994,100,1152,1981,2024,0,-82.55015461,29.71381557,04079-018-000,0,375,0,29,42,0,0,2,2500,154207.41,1
32661,0.25,1403,3,GAINESVILLE,142400,191100,1994,100,1403,1979,2024,0,-82.36748924,29.71075154,06014-025-007,0,63,0,29,44,0,0,2,3361,174313.01,1
33143,0.23,1219,3,GAINESVILLE,4601,289100,2010,100,1219,1988,2024,0,-82.37794296,29.70552517,06015-020-056,0,15,249,13,35,0,0,2,541,164314.11,2
33755,0.21,1772,3,GAINESVILLE,253100,340000,1996,100,1772,1993,2024,0,-82.38369446,29.71015353,06020-010-013,0,100,400,27,30,0,0,2,2795,134314.45,1
47316,0.23,1305,3,GAINESVILLE,188900,210700,1994,100,1125,1960,2024,0,-82.38259071,29.66863851,06399-036-000,0,180,0,29,63,0,0,2,269,114335.12,1
47498,0.29,1958,3,GAINESVILLE,179300,344400,2007,100,1958,1963,2024,0,-82.37833928,29.66104904,06402-053-000,0,18,472,16,60,0,0,2,2891,114335.05,1
47502,0.29,1232,3,GAINESVILLE,179300,202000,1995,100,1232,1959,2024,0,-82.37677483,29.66073373,06402-057-000,0,0,0,28,64,0,0,2,563,114335.05,1
48350,0.34,2190,3,GAINESVILLE,0,265000,1999,100,1866,1963,2024,0,-82.36902513,29.66456693,06435-008-000,0,409,0,24,60,0,0,2,3240,114336.07,1
48417,0.34,2551,3,GAINESVILLE,121800,384100,1994,100,1819,1963,2024,0,-82.36136543,29.66531912,06438-010-000,0,848,0,29,60,0,0,2,13232,114336.09,1
48745,0.18,1340,3,GAINESVILLE,91000,296400,1999,100,1340,1955,2024,0,-82.36390525,29.65485061,06449-042-000,0,40,0,24,68,0,0,2,507,145301.04,2
48817,0.41,1744,3,GAINESVILLE,72900,559400,2012,100,1616,1925,2024,0,-82.36178303,29.65013335,06460-002-000,0,128,0,11,98,0,0,1,16147,145301.01,1
61203,0.3,2167,4,ST. JOHN'S,81000,489600,1998,100,2166.5,1998,2024,0,-82.44729574,29.61810963,06860-331-007,0,384.5,462,25,25,0,0,2,3398,125318.03,1
61232,0.17,1836,4,ST. JOHN'S,80700,309400,1998,100,1836,1998,2024,0,-82.44486194,29.61801133,06860-331-036,0,359,529,25,25,0,0,2,3149,125318.03,1
61269,0.19,2229,4,ST. JOHN'S,80700,420800,1997,100,2229,1997,2024,0,-82.44346035,29.61864113,06860-331-073,0,457,506,26,26,0,0,2,821,125318.03,1
61308,0.15,1626,4,ST. JOHN'S,83300,361600,1999,100,1626,1999,2024,0,-82.44688827,29.62019167,06860-332-106,0,116,528,24,24,0,0,2,999,125318.05,1
61314,0.11,1587,4,ST. JOHN'S,83300,269500,2000,100,1587,2000,2024,0,-82.44647344,29.62108929,06860-332-112,0,261,420,23,23,0,0,2,787,125318.05,1
61947,0.16,1926,4,ST. JOHN'S,228605,380000,2006,100,1926,2006,2024,0,-82.43509323,29.63015638,06860-366-025,0,331,380,17,17,0,0,2,3651,125317.06,1
62325,0.06,1166,3,ST. JOHN'S,234717,191300,2013,100,704,1984,2024,0,-82.41439053,29.61412604,06877-121-001,462,72,0,10,39,0,0,2.5,3220,125321.02,2
12410,0.16,1607,3,HIGH SPRINGS,246700,313500,2012,100,1607,2012,2024,0,-82.55135106,29.80721487,03034-010-069,0,178,400,11,11,0,0,2,971,223100.15,1
