prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,CENTROID_X,CENTROID_y,geo_id,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,hood_cd,sl_county_ratio_cd
44504,0.3,2324,4,ST. JOHN'S,21107,323400,2018,100,2324.0,1996,2024,0,-82.45237838,29.66361201,06306-042-016,0.0,63.0,420.0,5,27,0,0,2.0,3717,114331.04,1
43265,0.3,1188,3,ST. JOHN'S,233201,191600,1994,100,988.0,1984,2024,0,-82.42510978,29.68072488,06230-060-037,0.0,268.0,0.0,29,39,0,0,1.5,3590,114329.03,1
84257,0.16,457,3,GAINESVILLE,211701,63400,1994,100,457.0,1945,2024,0,-82.30138363,29.65419478,11197-001-000,0.0,0.0,0.0,29,78,0,0,1.0,0,315403.01,2
84800,0.17,1144,3,GAINESVILLE,136600,104000,1994,100,1144.0,1956,2024,0,-82.30421243,29.65313493,11485-000-000,0.0,0.0,0.0,29,67,0,0,1.0,0,315403.01,1
93899,0.36,1144,3,ST. JOHN'S,182300,68000,1994,100,1144.0,1974,2024,0,-82.3055262,29.62074145,16236-010-001,0.0,0.0,0.0,29,49,0,0,2.0,1680,145416.01,1
89868,0.27,2249,3,GAINESVILLE,257400,504400,1994,100,2249.0,1950,2024,0,-82.34750685,29.65669772,15382-000-000,0.0,40.0,0.0,29,73,0,0,3.0,8072,145406.02,1
104133,8.59,785,3,ST. JOHN'S,0,835000,2019,100,785.0,2009,2024,0,-82.08790183,29.54293968,20019-010-003,0.0,680.0,515.0,4,14,0,1,1.0,10449,216612.01,2
14750,0.69,1622,3,ALACHUA,197400,305000,2014,100,1622.0,1958,2025,0,-82.49788576,29.78562228,03757-000-000,0.0,110.0,0.0,10,66,0,0,2.0,8402,233215.02,2
32651,0.25,1181,3,GAINESVILLE,142400,315000,2009,100,1181.0,1977,2025,0,-82.36696652,29.71154159,06014-024-097,0.0,501.0,380.0,15,47,0,0,2.0,3134,174313.01,2
93899,0.36,1144,3,ST. JOHN'S,182300,207500,1995,100,1144.0,1974,2025,0,-82.3055262,29.62074145,16236-010-001,0.0,0.0,0.0,29,50,0,0,2.0,1680,145416.01,2
30883,0.06,1327,3,GAINESVILLE,18700,298000,2005,100,1326.5,1999,2025,0,-82.39379475,29.72478784,06006-063-052,0.0,13.5,434.0,19,25,0,0,2.0,224,114310.09,2
45705,0.23,1106,3,ST. JOHN'S,214400,295000,2003,100,1106.0,1962,2025,0,-82.40206761,29.66906081,06352-042-000,0.0,56.0,0.0,21,62,0,0,1.0,0,114334.01,2
91944,0.25,1410,3,GAINESVILLE,20200,220000,1995,100,1200.0,1960,2025,0,-82.30771288,29.6297486,15995-048-000,0.0,210.0,0.0,29,64,0,0,2.0,14765,145409.02,2
11975,1.09,2208,3,SUWANNEE,0,466000,2000,100,2208.0,1900,2025,0,-82.50067999,29.83698132,02966-000-000,0.0,520.0,0.0,24,124,0,0,3.0,19614,232200.0,2
43265,0.3,1188,3,ST. JOHN'S,233201,297500,1995,100,988.0,1984,2025,0,-82.42510978,29.68072488,06230-060-037,0.0,268.0,0.0,29,40,0,0,1.5,3590,114329.03,2
44504,0.3,2324,4,ST. JOHN'S,21107,504000,2018,100,2324.0,1996,2025,0,-82.45237838,29.66361201,06306-042-016,0.0,63.0,420.0,6,28,0,0,2.0,3690,114331.04,2
72381,2.8,1377,3,ST. JOHN'S,56000,369900,2015,100,1249.0,1974,2025,0,-82.27921432,29.71949591,07832-004-000,0.0,296.0,0.0,9,50,0,0,2.0,12226,324400.0,2
89868,0.27,2249,3,GAINESVILLE,257400,258400,1995,100,2249.0,1950,2025,0,-82.34750685,29.65669772,15382-000-000,0.0,40.0,0.0,29,74,0,0,3.0,5872,145406.02,2
70598,17.33,2506,5,ST. JOHN'S,0,1043300,2010,100,2506.0,1997,2025,0,-82.4135922,29.522405,07411-004-000,0.0,365.0,505.0,14,27,0,0,2.0,59167,216300.0,2
25161,1.64,1992,3,ARCHER,0,350000,1999,100,1664.0,1973,2025,0,-82.52230677,29.52597415,04961-002-000,0.0,448.0,280.0,25,51,0,0,2.0,3789,216200.5,2
39957,0.27,1503,3,GAINESVILLE,63000,220000,1995,100,1215.0,1965,2025,0,-82.37205635,29.68159323,06095-007-012,0.0,342.0,0.0,29,59,0,0,2.0,840,134325.31,2
83366,0.57,1472,3,ST. JOHN'S,44500,225000,2004,100,1225.0,1966,2025,0,-82.26970975,29.64915975,10867-068-005,0.0,247.0,0.0,20,58,0,0,2.0,350,315401.01,2
37013,0.27,1613,3,GAINESVILLE,31501,368000,2008,100,1613.0,1998,2025,0,-82.37290094,29.69673356,06067-010-007,0.0,379.0,420.0,16,26,0,0,2.0,389,174323.18,2
80740,0.53,1692,3,GAINESVILLE,0,370000,1999,100,1692.0,1906,2025,0,-82.33643457,29.66705285,09948-000-000,0.0,312.0,0.0,25,118,0,0,1.0,4537,324432.07,2
18328,0.19,1748,3,SUWANNEE,212600,378500,2011,100,1748.0,1995,2025,0,-82.46216259,29.68606865,04211-301-034,0.0,148.0,441.0,13,29,0,0,2.0,2821,134225.02,2
34461,1.17,2361,4,SUWANNEE,182100,529900,2014,100,2361.0,1977,2025,0,-82.40388481,29.71021215,06024-049-000,0.0,15.0,662.0,10,47,0,0,2.5,34396,114315.02,2
34603,2.3,1940,3,SUWANNEE,36700,570000,2010,100,1940.0,1962,2025,0,-82.41652302,29.71115391,06027-030-000,0.0,32.0,380.0,14,62,0,0,2.0,7600,114316.01,2
84257,0.16,517,3,GAINESVILLE,211701,124000,2003,100,517.0,1945,2025,0,-82.30138363,29.65419478,11197-001-000,0.0,0.0,0.0,21,79,0,0,1.0,0,315403.01,2
84800,0.17,1144,3,GAINESVILLE,136600,199000,2006,100,1144.0,1956,2025,0,-82.30421243,29.65313493,11485-000-000,0.0,0.0,0.0,18,68,0,0,1.0,0,315403.01,2
85097,0.18,752,3,GAINESVILLE,113300,168000,2002,100,672.0,1948,2025,0,-82.30465479,29.65222512,11731-000-000,0.0,80.0,0.0,22,76,0,0,1.0,0,315403.01,2
104133,8.59,785,5,ST. JOHN'S,0,712500,2019,100,785.0,2009,2025,0,-82.08790183,29.54293968,20019-010-003,0.0,680.0,1324.0,5,15,0,1,1.0,13800,216612.01,2
105925,0.15,1685,4,GAINESVILLE,256100,390000,2015,100,1685.0,2015,2025,0,-82.39520951,29.59565161,06985-010-021,0.0,291.0,460.0,9,9,0,0,2.0,2334,125327.02,2
