"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Heated Area","Tax ID","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Ownership","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","GC520536","SLD","7420 NW 126TH AVE","ALACHUA","32615","THE OAKS AT HAGUE","1,200","05861-001-001","$245,000","3","2","0","1980","None","Single Family Residence","Fee Simple","$1,244.00","12","12","12","Conventional","05/09/2024","$208.33","$204.17","0.98","PEPINE REALTY","Betsy Pepine","259503892","259504874","Gainesville-Alachua","Gainesville-Alachua"
"1","G5077736","SLD","922 SE 20TH ST","GAINESVILLE","32641","LINCOLN ESTATES 3RD ADDN","1,964","16116-100-037","$245,000","4","2","0","1971","None","Single Family Residence","Fee Simple","$4,440.00","140","140","193","Conventional","09/16/2024","$134.93","$124.75","0.92","RE/MAX FOXFIRE - LADY LAKE","Bryan Hoang","260506797","780027","Lake and Sumter","Ocala - Marion"
"1","GC518786","SLD","3151 NE 14TH ST","GAINESVILLE","32609","HIGHLAND COURT MANOR","1,227","08231-003-002","$245,000","3","2","0","1970","None","Single Family Residence","Fee Simple","$3,151.85","222","222","223","Conventional","10/11/2024","$191.52","$199.67","1.04","SAGE REAL ESTATE","Megan Atwater","259505974","259507809","Gainesville-Alachua","Gainesville-Alachua"
"1","GC518665","SLD","5050 NW 80TH RD","GAINESVILLE","32653","BLUES CREEK UNIT 6G","1,207","06006-067-233","$245,000","2","2","0","2006","Community","Single Family Residence","Fee Simple","$4,268.00","8","8","8","Conventional","02/26/2024","$202.98","$202.98","1.00","PEPINE REALTY","Holly Bender","259506318","259505670","Gainesville-Alachua","Gainesville-Alachua"
"1","GC518609","SLD","2130 NW 55TH ST","GAINESVILLE","32605","WEST PARK ADD 1","973","06352-008-000","$245,000","3","1","0","1963","None","Single Family Residence","Fee Simple","$2,992.09","2","2","2","Cash","02/14/2024","$256.94","$251.8","0.98","PEPINE REALTY","Eric Cannon","259506253","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC517885","SLD","5417 NW 234RD AVE","ALACHUA","32615","R.W.H. FARMS","1,232","05421-001-002","$245,000","2","1","0","1947","None","Single Family Residence","Fee Simple","$1,809.75","6","6","10","Conventional","01/16/2024","$162.34","$198.86","1.23","BHHS FLORIDA REALTY - HIGH SPRINGS","John Caldwell","259500531","259506567","Gainesville-Alachua","Gainesville-Alachua"
"1","GC517872","SLD","3022 NE 13TH DR","GAINESVILLE","32609","HIGHLAND COURT MANOR","1,565","08203-034-000","$245,000","3","2","0","1962","None","Single Family Residence","Fee Simple","$2,925.00","16","16","16","Conventional","01/31/2024","$175.72","$156.55","0.89","FLORIDA HOMES REALTY & MORTGAGE LLC","Dawne Nuri","259504003","270538338","Gainesville-Alachua","Gainesville-Alachua"
"1","GC522549","SLD","3811 NE 13TH DR","GAINESVILLE","32609","HIGHLAND COURT MANOR","1,594","08231-005-029","$246,000","4","2","0","1972","None","Single Family Residence","Fee Simple","$3,053.00","134","134","160","Conventional","12/13/2024","$162.48","$154.33","0.95","SUSKIN REALTY INC","Samuel Suskin","259504892","259505670","Gainesville-Alachua","Gainesville-Alachua"
"1","J975964","SLD","3004 NE 12TH ST","GAINESVILLE","32609","HIGHLAND COURT MANOR","1,266","08202-036-000","$246,000","3","2","0","1962","None","Single Family Residence","Fee Simple","$3,739.25","38","0","-29","FHA","05/15/2024","$194.31","$194.31","1.00","STELLAR NON-MEMBER OFFICE","Non-Member Agent","123456789","264000987","For Future Use","Other"
"1","GC516879","SLD","23145 NW 180 PL","HIGH SPRINGS","32643","G M WHETSTONE ESTATE ADD TO H S","1,200","00393-000-000","$246,000","3","2","0","2023","None","Single Family Residence","Fee Simple","$165.32","123","123","111","VA","03/01/2024","$200.00","$205","1.03","FLA HOMES, INC.","Bill Herring","259500270","259500067","Gainesville-Alachua","Gainesville-Alachua"
